Low-Income Energy Affordability Data Tool Map Export (https://www.energy.gov/eere/slsc/maps/lead-tool#)
Exported On:,12/2/2020
Building Age:,Before 1940; 1940 - 59; 1960 - 79; 1980 - 99; 2000 - 09; 2010+
Heating Fuel Type:,Utility Gas; Bottled Gas; Electricity; Fuel Oil; Coal; Wood; Solar; Other; None
Building Type:,1 unit detached; 1 unit attached; 2 units; 3 - 4 units; 5 - 9 units; 10 - 19 units; 20 - 49 units; 50+ units; Boat/RV/Van; Mobile/Trailer
Rent/Own:,Renter-occupied; Owner-occupied
SMI:,0% - 30%; 30% - 60%; 60% - 80%; 80% - 100%; 100%+

Geography ID, Name,County,Tribal Areas,Avg. Annual Energy Cost
06037408624,Census Tract Census Tract 4086.24,Los Angeles County,,1782
06037408625,Census Tract Census Tract 4086.25,Los Angeles County,,1807
06037408626,Census Tract Census Tract 4086.26,Los Angeles County,,1592
06037408627,Census Tract Census Tract 4086.27,Los Angeles County,,1722
06037408628,Census Tract Census Tract 4086.28,Los Angeles County,,1597
06037408629,Census Tract Census Tract 4086.29,Los Angeles County,,1802
06037408630,Census Tract Census Tract 4086.30,Los Angeles County,,1785
06037408631,Census Tract Census Tract 4086.31,Los Angeles County,,1679
06001408600,Census Tract Census Tract 4086,Alameda County,,1685
06037408703,Census Tract Census Tract 4087.03,Los Angeles County,,1884
06037408704,Census Tract Census Tract 4087.04,Los Angeles County,,1482
06037408705,Census Tract Census Tract 4087.05,Los Angeles County,,1614
06037408706,Census Tract Census Tract 4087.06,Los Angeles County,,1889
06037408722,Census Tract Census Tract 4087.22,Los Angeles County,,1739
06037408723,Census Tract Census Tract 4087.23,Los Angeles County,,1622
06037408724,Census Tract Census Tract 4087.24,Los Angeles County,,799
06001408700,Census Tract Census Tract 4087,Alameda County,,1631
06001408800,Census Tract Census Tract 4088,Alameda County,,1477
06001408900,Census Tract Census Tract 4089,Alameda County,,1570
06115040800,Census Tract Census Tract 408,Yuba County,,2341
06115040901,Census Tract Census Tract 409.01,Yuba County,,2822
06065040902,Census Tract Census Tract 409.02,Riverside County,,1855
06115040902,Census Tract Census Tract 409.02,Yuba County,,1782
06001409000,Census Tract Census Tract 4090,Alameda County,,1616
06001409100,Census Tract Census Tract 4091,Alameda County,,1757
06001409200,Census Tract Census Tract 4092,Alameda County,,1685
06001409300,Census Tract Census Tract 4093,Alameda County,,1583
06001409400,Census Tract Census Tract 4094,Alameda County,,1698
06001409500,Census Tract Census Tract 4095,Alameda County,,1565
06001409600,Census Tract Census Tract 4096,Alameda County,,1711
06001409700,Census Tract Census Tract 4097,Alameda County,,1690
06001409800,Census Tract Census Tract 4098,Alameda County,,1843
06001409900,Census Tract Census Tract 4099,Alameda County,,2167
06029004000,Census Tract Census Tract 40,Kern County,,2105
06099004000,Census Tract Census Tract 40,Stanislaus County,,2595
06111004000,Census Tract Census Tract 40,Ventura County,,1222
06029004101,Census Tract Census Tract 41.01,Kern County,,1985
06071004101,Census Tract Census Tract 41.01,San Bernardino County,,1635
06111004101,Census Tract Census Tract 41.01,Ventura County,,1290
06029004102,Census Tract Census Tract 41.02,Kern County,,1701
06107004102,Census Tract Census Tract 41.02,Tulare County,,2085
06071004103,Census Tract Census Tract 41.03,San Bernardino County,,1600
06071004104,Census Tract Census Tract 41.04,San Bernardino County,,1642
06077004104,Census Tract Census Tract 41.04,San Joaquin County,,2778
06077004105,Census Tract Census Tract 41.05,San Joaquin County,,2363
06077004106,Census Tract Census Tract 41.06,San Joaquin County,,3164
06065041001,Census Tract Census Tract 410.01,Riverside County,,1354
06065041002,Census Tract Census Tract 410.02,Riverside County,,1456
06065041003,Census Tract Census Tract 410.03,Riverside County,,1490
06065041004,Census Tract Census Tract 410.04,Riverside County,,1781
06001410000,Census Tract Census Tract 4100,Alameda County,,2057
06001410100,Census Tract Census Tract 4101,Alameda County,,1696
06001410200,Census Tract Census Tract 4102,Alameda County,,1600
06001410300,Census Tract Census Tract 4103,Alameda County,,1663
06001410400,Census Tract Census Tract 4104,Alameda County,,1718
06001410500,Census Tract Census Tract 4105,Alameda County,,966
06115041000,Census Tract Census Tract 410,Yuba County,,3303
06065041101,Census Tract Census Tract 411.01,Riverside County,,1313
06065041102,Census Tract Census Tract 411.02,Riverside County,,1572
06115041100,Census Tract Census Tract 411,Yuba County,,2823
06065041201,Census Tract Census Tract 412.01,Riverside County,,1295
06065041202,Census Tract Census Tract 412.02,Riverside County,,1461
06065041203,Census Tract Census Tract 412.03,Riverside County,,1383
06065041301,Census Tract Census Tract 413.01,Riverside County,,1628
06065041302,Census Tract Census Tract 413.02,Riverside County,,1480
06065041403,Census Tract Census Tract 414.03,Riverside County,,1287
06065041404,Census Tract Census Tract 414.04,Riverside County,,1997
06065041405,Census Tract Census Tract 414.05,Riverside County,,1529
06065041406,Census Tract Census Tract 414.06,Riverside County,,1386
06065041407,Census Tract Census Tract 414.07,Riverside County,,1344
06065041408,Census Tract Census Tract 414.08,Riverside County,,1299
06065041409,Census Tract Census Tract 414.09,Riverside County,,2052
06065041410,Census Tract Census Tract 414.10,Riverside County,,1815
06065041411,Census Tract Census Tract 414.11,Riverside County,,1720
06065041412,Census Tract Census Tract 414.12,Riverside County,,1971
06065041500,Census Tract Census Tract 415,Riverside County,,1245
06065041600,Census Tract Census Tract 416,Riverside County,,1234
06065041702,Census Tract Census Tract 417.02,Riverside County,,1785
06065041703,Census Tract Census Tract 417.03,Riverside County,,1105
06065041704,Census Tract Census Tract 417.04,Riverside County,,1486
06065041803,Census Tract Census Tract 418.03,Riverside County,,2197
06065041804,Census Tract Census Tract 418.04,Riverside County,,2110
06065041805,Census Tract Census Tract 418.05,Riverside County,,1645
06065041806,Census Tract Census Tract 418.06,Riverside County,,2127
06065041807,Census Tract Census Tract 418.07,Riverside County,,1921
06065041808,Census Tract Census Tract 418.08,Riverside County,,2083
06065041809,Census Tract Census Tract 418.09,Riverside County,,1428
06065041810,Census Tract Census Tract 418.10,Riverside County,,2237
06065041812,Census Tract Census Tract 418.12,Riverside County,,2002
06065041813,Census Tract Census Tract 418.13,Riverside County,,1590
06065041904,Census Tract Census Tract 419.04,Riverside County,,2076
06065041905,Census Tract Census Tract 419.05,Riverside County,,1492
06065041906,Census Tract Census Tract 419.06,Riverside County,,1462
06065041909,Census Tract Census Tract 419.09,Riverside County,,1962
06065041910,Census Tract Census Tract 419.10,Riverside County,,1774
06065041911,Census Tract Census Tract 419.11,Riverside County,,2027
06065041912,Census Tract Census Tract 419.12,Riverside County,,1877
06065041913,Census Tract Census Tract 419.13,Riverside County,,1704
06019004100,Census Tract Census Tract 41,Fresno County,,3137
06067004100,Census Tract Census Tract 41,Sacramento County,,1768
06109004100,Census Tract Census Tract 41,Tuolumne County,,2645
06067004201,Census Tract Census Tract 42.01,Sacramento County,,2020
06071004201,Census Tract Census Tract 42.01,San Bernardino County,,1616
06077004201,Census Tract Census Tract 42.01,San Joaquin County,,1352
06067004202,Census Tract Census Tract 42.02,Sacramento County,,1831
06071004202,Census Tract Census Tract 42.02,San Bernardino County,,1542
06067004203,Census Tract Census Tract 42.03,Sacramento County,,1845
06077004203,Census Tract Census Tract 42.03,San Joaquin County,,1381
06077004204,Census Tract Census Tract 42.04,San Joaquin County,,1363
06019004205,Census Tract Census Tract 42.05,Fresno County,,1997
06019004207,Census Tract Census Tract 42.07,Fresno County,,2309
06019004208,Census Tract Census Tract 42.08,Fresno County,,2678
06019004210,Census Tract Census Tract 42.10,Fresno County,,2243
06019004211,Census Tract Census Tract 42.11,Fresno County,,2337
06019004212,Census Tract Census Tract 42.12,Fresno County,,1950
06019004213,Census Tract Census Tract 42.13,Fresno County,,2341
06019004214,Census Tract Census Tract 42.14,Fresno County,,2511
06019004215,Census Tract Census Tract 42.15,Fresno County,,2738
06019004216,Census Tract Census Tract 42.16,Fresno County,,2428
06065042003,Census Tract Census Tract 420.03,Riverside County,,2410
06065042004,Census Tract Census Tract 420.04,Riverside County,,2143
06065042005,Census Tract Census Tract 420.05,Riverside County,,2240
06065042008,Census Tract Census Tract 420.08,Riverside County,,2336
06065042009,Census Tract Census Tract 420.09,Riverside County,,2313
06065042010,Census Tract Census Tract 420.10,Riverside County,,1836
06065042012,Census Tract Census Tract 420.12,Riverside County,,2084
06065042013,Census Tract Census Tract 420.13,Riverside County,,2281
06065042014,Census Tract Census Tract 420.14,Riverside County,,2327
06001420100,Census Tract Census Tract 4201,Alameda County,,1432
06001420200,Census Tract Census Tract 4202,Alameda County,,1116
06001420300,Census Tract Census Tract 4203,Alameda County,,1032
06001420400,Census Tract Census Tract 4204,Alameda County,,559
06001420500,Census Tract Census Tract 4205,Alameda County,,1239
06001420600,Census Tract Census Tract 4206,Alameda County,,1450
06059042103,Census Tract Census Tract 421.03,Orange County,,2062
06059042106,Census Tract Census Tract 421.06,Orange County,,2436
06059042107,Census Tract Census Tract 421.07,Orange County,,1622
06059042108,Census Tract Census Tract 421.08,Orange County,,1530
06059042109,Census Tract Census Tract 421.09,Orange County,,2026
06059042111,Census Tract Census Tract 421.11,Orange County,,2369
06059042112,Census Tract Census Tract 421.12,Orange County,,2618
06059042113,Census Tract Census Tract 421.13,Orange County,,2099
06059042114,Census Tract Census Tract 421.14,Orange County,,1832
06001421100,Census Tract Census Tract 4211,Alameda County,,1852
06001421200,Census Tract Census Tract 4212,Alameda County,,1741
06001421300,Census Tract Census Tract 4213,Alameda County,,1753
06001421400,Census Tract Census Tract 4214,Alameda County,,1761
06001421500,Census Tract Census Tract 4215,Alameda County,,1766
06001421600,Census Tract Census Tract 4216,Alameda County,,1768
06001421700,Census Tract Census Tract 4217,Alameda County,,1182
06001421800,Census Tract Census Tract 4218,Alameda County,,1541
06001421900,Census Tract Census Tract 4219,Alameda County,,1508
06059042201,Census Tract Census Tract 422.01,Orange County,,1999
06059042203,Census Tract Census Tract 422.03,Orange County,,2143
06059042205,Census Tract Census Tract 422.05,Orange County,,2181
06059042206,Census Tract Census Tract 422.06,Orange County,,1612
06065042206,Census Tract Census Tract 422.06,Riverside County,,1608
06065042207,Census Tract Census Tract 422.07,Riverside County,,1590
06065042208,Census Tract Census Tract 422.08,Riverside County,,1603
06065042209,Census Tract Census Tract 422.09,Riverside County,,1502
06065042210,Census Tract Census Tract 422.10,Riverside County,,1127
06065042213,Census Tract Census Tract 422.13,Riverside County,,1735
06065042214,Census Tract Census Tract 422.14,Riverside County,,2217
06065042217,Census Tract Census Tract 422.17,Riverside County,,1960
06001422000,Census Tract Census Tract 4220,Alameda County,,1182
06001422100,Census Tract Census Tract 4221,Alameda County,,1284
06001422200,Census Tract Census Tract 4222,Alameda County,,1309
06001422300,Census Tract Census Tract 4223,Alameda County,,1224
06001422400,Census Tract Census Tract 4224,Alameda County,,781
06001422500,Census Tract Census Tract 4225,Alameda County,,979
06001422600,Census Tract Census Tract 4226,Alameda County,,2707
06001422700,Census Tract Census Tract 4227,Alameda County,,931
06001422800,Census Tract Census Tract 4228,Alameda County,,713
06001422900,Census Tract Census Tract 4229,Alameda County,,660
06059042305,Census Tract Census Tract 423.05,Orange County,,2833
06059042307,Census Tract Census Tract 423.07,Orange County,,2038
06059042310,Census Tract Census Tract 423.10,Orange County,,1670
06059042311,Census Tract Census Tract 423.11,Orange County,,2074
06059042312,Census Tract Census Tract 423.12,Orange County,,1872
06059042313,Census Tract Census Tract 423.13,Orange County,,1567
06059042315,Census Tract Census Tract 423.15,Orange County,,1874
06059042317,Census Tract Census Tract 423.17,Orange County,,1936
06059042319,Census Tract Census Tract 423.19,Orange County,,2306
06059042320,Census Tract Census Tract 423.20,Orange County,,1237
06059042323,Census Tract Census Tract 423.23,Orange County,,2417
06059042324,Census Tract Census Tract 423.24,Orange County,,1808
06059042325,Census Tract Census Tract 423.25,Orange County,,1864
06059042326,Census Tract Census Tract 423.26,Orange County,,1861
06059042327,Census Tract Census Tract 423.27,Orange County,,2149
06059042328,Census Tract Census Tract 423.28,Orange County,,2530
06059042329,Census Tract Census Tract 423.29,Orange County,,2089
06059042330,Census Tract Census Tract 423.30,Orange County,,1767
06059042331,Census Tract Census Tract 423.31,Orange County,,1899
06059042332,Census Tract Census Tract 423.32,Orange County,,2098
06059042333,Census Tract Census Tract 423.33,Orange County,,2593
06059042334,Census Tract Census Tract 423.34,Orange County,,1772
06059042335,Census Tract Census Tract 423.35,Orange County,,2030
06059042336,Census Tract Census Tract 423.36,Orange County,,2459
06059042337,Census Tract Census Tract 423.37,Orange County,,2304
06059042338,Census Tract Census Tract 423.38,Orange County,,2236
06059042339,Census Tract Census Tract 423.39,Orange County,,1738
06001423000,Census Tract Census Tract 4230,Alameda County,,1402
06001423100,Census Tract Census Tract 4231,Alameda County,,1246
06001423200,Census Tract Census Tract 4232,Alameda County,,1236
06001423300,Census Tract Census Tract 4233,Alameda County,,1528
06001423400,Census Tract Census Tract 4234,Alameda County,,1455
06001423500,Census Tract Census Tract 4235,Alameda County,,1170
06001423601,Census Tract Census Tract 4236.01,Alameda County,,1350
06001423602,Census Tract Census Tract 4236.02,Alameda County,,883
06001423700,Census Tract Census Tract 4237,Alameda County,,1197
06001423800,Census Tract Census Tract 4238,Alameda County,,1606
06001423901,Census Tract Census Tract 4239.01,Alameda County,,1343
06001423902,Census Tract Census Tract 4239.02,Alameda County,,1254
06065042300,Census Tract Census Tract 423,Riverside County,,1886
06065042401,Census Tract Census Tract 424.01,Riverside County,,1981
06065042402,Census Tract Census Tract 424.02,Riverside County,,1860
06065042403,Census Tract Census Tract 424.03,Riverside County,,2136
06065042404,Census Tract Census Tract 424.04,Riverside County,,1754
06065042405,Census Tract Census Tract 424.05,Riverside County,,1348
06065042406,Census Tract Census Tract 424.06,Riverside County,,1719
06065042407,Census Tract Census Tract 424.07,Riverside County,,1842
